row;col;UP;ElevP50;ARMFR;ElevP90
54;45;52I220;17.2843;69.1668;27.8357
54;46;52I220;14.8505;66.4306;27.5143
54;47;52I220;12.4432;65.5163;28.0643
54;48;52I220;11.8762;65.9485;28.2015
54;49;52I220;11.7917;67.3696;26.7941
53;4;52I220;2.8087;59.8903;25.8738
53;5;52I220;8.8715;61.8214;27.7135
53;6;52I220;18.4917;64.729;27.3095
53;7;52I220;18.1349;67.6009;27.6284
53;8;52I220;21.2436;72.6383;26.6586
53;9;52I220;21.2182;72.4308;27.1758
53;10;52I220;19.6782;67.6774;28.1157
53;11;52I220;10.8161;64.8061;28.1952
53;12;52I220;9.6909;65.6589;28.0271
53;13;52I220;9.4424;66.4564;28.4875
53;14;52I220;15.8234;68.2373;28.0258
53;15;52I220;11.7944;66.4225;27.2931
53;16;52I220;13.2264;67.6396;27.3055
53;17;52I220;20.9461;69.7882;28.0928
53;18;52I220;20.2355;71.1762;28.1345
53;19;52I220;22.6586;69.1819;28.3245
53;20;52I220;22.1422;71.7468;28.1597
53;21;52I220;15.5138;68.7018;28.4454
53;22;52I220;21.0898;71.9846;28.5258
53;23;52I220;23.227;72.6202;28.5776
53;24;52I220;16.7992;68.358;27.9744
53;25;52I220;17.6228;66.235;27.7887
53;26;52I220;18.5421;68.3201;28.9285
53;27;52I220;18.617;71.7173;29.041
53;28;52I220;17.7054;70.078;28.0224
53;29;52I220;23.0138;73.039;28.5284
53;30;52I220;12.5444;65.1411;28.4406
53;31;52I220;16.3006;69.2379;27.8076
53;32;52I220;12.9588;66.5454;27.991
53;33;52I220;11.5195;65.0838;28.0995
53;34;52I220;10.4318;66.0991;28.1935
53;35;52I220;9.2487;64.7472;28.0843
53;36;52I220;8.6806;61.6323;27.3136
53;37;52I220;12.5775;64.8837;27.9298
53;38;52I220;14.0543;66.2521;28.3017
53;39;52I220;12.8773;64.9775;28.5161
53;40;52I220;20.4939;68.9989;27.4841
53;41;52I220;11.8644;66.6874;27.4403
53;42;52I220;15.7216;68.2874;27.8809
53;43;52I220;12.5123;64.9745;28.5597
53;44;52I220;16.1855;67.0861;28.076
53;45;52I220;11.8393;66.8919;28.1259
53;46;52I220;10.5894;65.5607;26.7904
53;47;52I220;21.8333;70.8954;27.0631
53;48;52I220;22.3198;69.407;27.9705
53;49;52I220;15.8592;68.5822;28.2339
53;50;52I220;23.2448;83.0769;28.0244
52;4;52I220;0.0826;20.2268;19.0975
52;5;52I220;6.946;59.2145;27.4529
52;6;52I220;17.3216;66.6021;27.3977
52;7;52I220;20.2213;69.3652;27.4163
52;8;52I220;22.837;69.7513;26.3961
52;9;52I220;19.1762;70.9394;27.5606
52;10;52I220;8.8409;60.7949;27.8207
52;11;52I220;13.1821;65.9791;28.0307
52;12;52I220;12.0225;67.3036;27.687
52;13;52I220;15.9153;69.9913;27.45
52;14;52I220;12.5853;65.7511;27.8272
52;15;52I220;12.6348;66.3801;27.2909
52;16;52I220;13.6649;66.1429;27.4852
52;17;52I220;13.8179;65.8138;27.682
52;18;52I220;19.3007;67.5915;27.5813
52;19;52I220;14.7445;67.6236;28.0877
52;20;52I220;19.0433;68.7908;28.2705
52;21;52I220;19.1091;70.7198;28.4096
52;22;52I220;22.7841;72.9143;28.3773
52;23;52I220;22.2864;71.2179;28.5764
52;24;52I220;17.5089;67.1578;28.4225
52;25;52I220;23.8175;69.7877;28.5224
52;26;52I220;21.9218;69.7421;28.8931
52;27;52I220;22.9619;73.5211;28.6645
52;28;52I220;22.9226;71.7528;28.7814
52;29;52I220;23.0002;73.6798;28.6502
52;30;52I220;11.4914;66.3232;28.4333
52;31;52I220;14.5788;69.1519;28.2937
52;32;52I220;12.2952;66.3319;27.6107
52;33;52I220;18.1502;68.8755;27.9345
52;34;52I220;15.1592;68.0961;28.2643
52;35;52I220;10.272;63.8611;27.9178
52;36;52I220;10.6457;63.9935;27.6146
52;37;52I220;6.639;58.9274;27.6358
52;38;52I220;21.1957;70.3333;27.3952
52;39;52I220;17.7816;68.7571;27.7341
52;40;52I220;9.5883;63.4022;27.7079
52;41;52I220;9.377;63.4625;28.1442
52;42;52I220;10.3815;63.7276;28.1556
52;43;52I220;13.5082;65.6839;28.1648
52;44;52I220;22.9084;69.2374;28.0432
52;45;52I220;13.6208;65.454;28.3422
52;46;52I220;11.9921;65.5611;27.5299
52;47;52I220;14.7034;67.323;27.8578
52;48;52I220;19.7152;68.9842;28.6627
52;49;52I220;21.3165;70.224;28.2386
52;50;52I220;16.1209;70.07;27.7266
51;5;52I220;7.8499;57.4561;27.2743
51;6;52I220;20.6288;68.3418;27.4478
51;7;52I220;20.8859;69.3194;27.5635
51;8;52I220;19.2423;69.9059;26.9845
51;9;52I220;16.8974;67.6139;27.9056
51;10;52I220;11.2138;63.4434;27.9606
51;11;52I220;9.9726;64.7508;28.6271
51;12;52I220;18.8543;69.8991;28.4493
51;13;52I220;16.0875;67.5294;27.2229
51;14;52I220;15.4634;66.5827;27.3922
51;15;52I220;12.8854;65.6825;27.8247
51;16;52I220;13.5161;65.3322;27.143
51;17;52I220;22.5021;71.2647;27.5604
51;18;52I220;23.954;69.8772;27.7726
51;19;52I220;22.1272;70.9482;28.0552
51;20;52I220;20.6554;70.6386;28.1568
51;21;52I220;16.3291;70.0166;28.4155
51;22;52I220;23.9017;72.8969;28.2464
51;23;52I220;22.3214;70.5344;28.6312
51;24;52I220;23.6055;71.2141;28.5053
51;25;52I220;17.0457;67.3937;28.844
51;26;52I220;21.0981;70.4514;28.7954
51;27;52I220;23.6106;73.698;28.1478
51;28;52I220;22.1143;71.0465;28.2891
51;29;52I220;22.8178;72.7115;27.9154
51;30;52I220;10.8214;62.8871;28.3544
51;31;52I220;9.8105;65.873;27.1519
51;32;52I220;10.6484;63.6975;27.4664
51;33;52I220;16.3132;69.6629;28.1008
51;34;52I220;10.4366;63.2597;28.3822
51;35;52I220;12.2266;65.6278;27.4679
51;36;52I220;17.0848;68.5723;26.5774
51;37;52I220;12.6731;65.7139;27.4848
51;38;52I220;18.8614;66.64;27.458
51;39;52I220;18.7448;67.7368;27.1042
51;40;52I220;12.1713;64.3324;27.0857
51;41;52I220;9.5818;62.5904;27.3017
51;42;52I220;18.8131;65.4922;27.5671
51;43;52I220;21.6651;67.112;27.4321
51;44;52I220;13.5864;65.7325;28.1449
51;45;52I220;16.1873;66.3177;28.1628
51;46;52I220;15.0772;65.988;28.0495
51;47;52I220;20.7343;70.3443;28.3022
51;48;52I220;19.0959;68.8371;27.8203
51;49;52I220;20.7023;69.5666;28.9985
51;50;52I220;21.584;69.7587;28.3653
51;51;52I220;10.3643;62.5847;27.4152
50;5;52I220;7.1074;57.8582;25.9258
50;6;52I220;22.6219;72.0891;27.5499
50;7;52I220;24.3382;71.0402;27.1708
50;8;52I220;17.9533;68.5108;27.7041
50;9;52I220;13.029;63.925;28.2958
50;10;52I220;8.4419;61.3789;27.8021
50;11;52I220;16.3103;68.6796;27.885
50;12;52I220;15.0035;65.5277;29.1022
50;13;52I220;17.37;68.6459;27.0253
50;14;52I220;15.6506;66.9223;27.2343
50;15;52I220;19.1288;70.7101;27.1025
50;16;52I220;20.4003;68.9842;27.5697
50;17;52I220;17.3308;66.7688;27.2572
50;18;52I220;20.8401;67.5863;27.9012
50;19;52I220;20.9247;69.7295;27.803
50;20;52I220;23.0046;73.5868;27.7814
50;21;52I220;21.7228;68.231;28.525
50;22;52I220;23.1521;72.7043;28.5734
50;23;52I220;22.7287;70.6066;28.2022
50;24;52I220;24.3363;73.6225;27.8581
50;25;52I220;21.9626;70.5419;27.9683
50;26;52I220;19.8322;67.9863;28.6889
50;27;52I220;22.0294;69.5486;28.4413
50;28;52I220;23.1014;72.161;28.3507
50;29;52I220;19.991;69.8441;28.2532
50;30;52I220;10.7866;62.2393;27.6412
50;31;52I220;12.5165;65.5316;27.4859
50;32;52I220;9.0433;62.7092;28.1757
50;33;52I220;10.9624;63.3069;28.9035
50;34;52I220;23.8875;71.8956;28.3103
50;35;52I220;14.2635;66.412;28.105
50;36;52I220;22.1868;69.9081;27.8161
50;37;52I220;24.9866;73.3677;28.7332
50;38;52I220;22.6895;71.6981;28.4375
50;39;52I220;16.5495;64.9917;28.0021
50;40;52I220;21.123;67.1956;27.7866
50;41;52I220;13.3853;64.1985;27.1042
50;42;52I220;12.5765;64.9506;27.1524
50;43;52I220;14.7804;65.6031;27.6036
50;44;52I220;11.4601;64.2989;27.894
50;45;52I220;14.0803;64.6484;27.7529
50;46;52I220;19.4956;67.8299;28.3518
50;47;52I220;12.5946;65.7771;27.9687
50;48;52I220;22.2092;72.8793;27.9563
50;49;52I220;18.976;67.1738;28.7456
50;50;52I220;20.7729;68.6862;28.6287
50;51;52I220;16.426;69.2298;28.3603
50;52;52I220;20.4624;71.3914;27.959
49;5;52I220;2.6101;48.2524;25.1654
49;6;52I220;22.0442;69.837;27.7798
49;7;52I220;22.5043;68.9328;27.5252
49;8;52I220;22.066;69.3364;27.8685
49;9;52I220;13.019;64.6438;27.7161
49;10;52I220;7.3788;63.1038;27.5754
49;11;52I220;16.301;67.6245;27.8972
49;12;52I220;8.4155;62.1192;27.6529
49;13;52I220;22.5087;72.4396;27.5872
49;14;52I220;16.1677;67.8593;27.5203
49;15;52I220;21.9842;74.1351;26.9593
49;16;52I220;21.4466;72.8547;26.3482
49;17;52I220;21.9771;70.0668;26.9382
49;18;52I220;16.0555;66.3662;27.7558
49;19;52I220;19.6954;68.8665;28.0473
49;20;52I220;22.0605;71.8052;27.3661
49;21;52I220;16.7532;68.5468;27.6288
49;22;52I220;22.0168;70.8012;27.4173
49;23;52I220;22.9383;71.8147;27.5674
49;24;52I220;22.072;72.4012;28.0015
49;25;52I220;18.4235;67.5596;28.6527
49;26;52I220;23.6322;71.79;28.4065
49;27;52I220;23.1711;72.5122;28.2268
49;28;52I220;23.842;70.687;27.9108
49;29;52I220;23.2857;69.8821;27.987
49;30;52I220;11.7398;63.6822;27.5451
49;31;52I220;13.8727;64.532;27.9763
49;32;52I220;22.7463;67.8193;27.7169
49;33;52I220;8.9853;62.9972;28.1485
49;34;52I220;15.7816;67.3526;28.5756
49;35;52I220;12.4063;66.4374;27.4638
49;36;52I220;12.3702;63.9257;28.1984
49;37;52I220;2.8637;57.6878;28.2765
49;38;52I220;17.622;65.7106;29.4224
49;39;52I220;20.7057;66.6106;28.6306
49;40;52I220;9.5276;62.2815;28.0972
49;41;52I220;4.0358;57.68;27.264
49;42;52I220;5.23;60.211;27.0168
49;43;52I220;4.9088;56.7413;27.2902
49;44;52I220;6.2923;59.2253;27.5388
49;45;52I220;12.0265;65.4393;27.7587
49;46;52I220;9.1631;62.251;28.6422
49;47;52I220;15.3469;66.0116;28.3765
49;48;52I220;12.9664;64.2304;28.5309
49;49;52I220;16.0729;65.6846;28.5099
49;50;52I220;12.3781;65.0176;28.3272
49;51;52I220;23.4308;72.7103;28.3162
49;52;52I220;22.7339;72.9896;27.7843
49;53;52I220;9.821;62.3077;22.9699
48;5;52I220;0.6589;39.5639;23.5808
48;6;52I220;12.9207;63.7843;27.6067
48;7;52I220;23.0008;69.0956;27.387
48;8;52I220;12.9489;66.2205;27.426
48;9;52I220;5.5326;60.4389;28.218
48;10;52I220;12.2401;63.2888;28.4854
48;11;52I220;15.5706;66.4597;27.9913
48;12;52I220;13.3586;65.7538;27.1664
48;13;52I220;19.9225;69.4318;27.08
48;14;52I220;11.4969;65.0611;27.3337
48;15;52I220;10.501;63.525;27.6315
48;16;52I220;15.4336;67.7033;26.1758
48;17;52I220;15.861;66.783;26.8762
48;18;52I220;17.9848;69.0355;27.9784
48;19;52I220;9.1987;65.6192;27.9202
48;20;52I220;16.5966;69.3984;27.7387
48;21;52I220;22.2057;71.745;27.759
48;22;52I220;22.6304;72.8972;28.0977
48;23;52I220;18.2282;68.0226;28.3243
48;24;52I220;24.3058;73.2069;28.2096
48;25;52I220;21.0172;69.9898;28.1694
48;26;52I220;15.322;67.5877;28.421
48;27;52I220;18.3842;67.0802;28.1618
48;28;52I220;22.4449;70.8576;28.7072
48;29;52I220;21.5074;69.7351;27.8753
48;30;52I220;13.5543;65.8422;28.0499
48;31;52I220;19.5603;68.502;27.6749
48;32;52I220;12.3142;64.4336;27.616
48;33;52I220;21.7764;68.7962;27.8202
48;34;52I220;17.6376;66.2538;28.4834
48;35;52I220;19.3923;68.5409;28.021
48;36;52I220;18.2403;67.0536;28.2256
48;37;52I220;16.276;63.9723;28.7159
48;38;52I220;15.1707;65.7795;28.1694
48;39;52I220;8.4247;62.8993;28.6436
48;40;52I220;15.1771;66.3771;28.5348
48;41;52I220;11.8558;62.8285;28.3632
48;42;52I220;12.4619;63.8305;27.7008
48;43;52I220;11.7297;62.5448;27.2308
48;44;52I220;10.6526;61.2358;27.342
48;45;52I220;9.9408;61.0252;27.7947
48;46;52I220;10.7299;61.9998;28.3047
48;47;52I220;14.5743;65.4747;28.408
48;48;52I220;13.2859;64.3165;28.2151
48;49;52I220;15.7254;66.2698;28.1751
48;50;52I220;15.9028;66.7009;28.1298
48;51;52I220;20.209;68.4155;28.4629
48;52;52I220;21.4669;66.8719;27.9169
48;53;52I220;9.5272;60.401;27.4357
47;6;52I220;11.2836;64.6382;27.143
47;7;52I220;22.019;68.7947;27.3375
47;8;52I220;17.9855;68.8161;27.2378
47;9;52I220;6.937;58.8575;28.0212
47;10;52I220;5.9042;60.2162;28.2018
47;11;52I220;3.8575;57.7247;27.4752
47;12;52I220;4.7263;58.2865;27.524
47;13;52I220;16.9001;67.1102;26.6868
47;14;52I220;17.1652;67.6053;27.4405
47;15;52I220;22.309;69.4596;27.5622
47;16;52I220;22.5058;70.9734;27.5315
47;17;52I220;20.1651;68.4079;27.4142
47;18;52I220;13.3414;67.3741;27.7779
47;19;52I220;10.0341;64.2008;27.8164
47;20;52I220;9.6426;63.8685;27.9888
47;21;52I220;6.6205;64.1744;27.386
47;22;52I220;6.3224;64.1015;27.3167
47;23;52I220;7.6161;63.7189;27.1251
47;24;52I220;9.0057;64.6923;27.5356
47;25;52I220;12.7466;66.5914;28.1206
47;26;52I220;13.5001;67.2599;28.3338
47;27;52I220;13.15;66.5205;27.8432
47;28;52I220;22.2885;69.7653;28.5369
47;29;52I220;22.1003;70.146;27.9779
47;30;52I220;11.1925;63.5556;28.1971
47;31;52I220;10.6687;65.0999;27.5215
47;32;52I220;10.3543;63.1803;26.9893
47;33;52I220;12.416;64.8156;28.1371
47;34;52I220;19.1396;69.6977;28.735
47;35;52I220;18.6264;69.5037;28.5803
47;36;52I220;13.0464;65.5866;28.0101
47;37;52I220;18.6859;69.2041;28.3945
47;38;52I220;19.869;70.4281;28.3848
47;39;52I220;23.8511;69.9524;28.4966
47;40;52I220;23.5639;69.2157;28.5552
47;41;52I220;19.5555;69.2798;29.1565
47;42;52I220;15.1405;66.8014;28.4365
47;43;52I220;6.8864;56.5728;27.9258
47;44;52I220;13.3811;63.7849;28.0099
47;45;52I220;12.8948;62.7011;28.1049
47;46;52I220;7.6272;60.2802;27.8512
47;47;52I220;8.5307;60.9856;27.7162
47;48;52I220;5.6149;59.4119;28.1927
47;49;52I220;7.7899;61.338;28.3829
47;50;52I220;10.414;63.2015;28.9186
47;51;52I220;12.3127;62.6657;28.1735
47;52;52I220;9.8389;61.7932;28.0472
47;53;52I220;8.3033;61.4094;26.9384
46;6;52I220;8.1766;59.822;25.2479
46;7;52I220;8.6821;61.7179;27.3354
46;8;52I220;11.3337;62.6414;26.9383
46;9;52I220;5.2875;57.8722;27.1583
46;10;52I220;5.468;59.2297;27.7749
46;11;52I220;6.4624;59.8759;27.6115
46;12;52I220;8.1068;74.4;26.3325
46;13;52I220;12.115;64.6067;27.0463
46;14;52I220;15.5254;66.4858;27.196
46;15;52I220;12.8248;66.0375;27.562
46;16;52I220;14.5816;68.3799;27.5547
46;17;52I220;9.4088;62.4424;27.8735
46;18;52I220;20.4935;68.0104;28.1289
46;19;52I220;23.6531;70.2545;28.3419
46;20;52I220;13.0504;65.7329;27.9634
46;21;52I220;21.4577;69.2593;27.9729
46;22;52I220;20.5015;68.571;27.8512
46;23;52I220;20.1291;67.8875;27.9542
46;24;52I220;20.5548;69.0935;28.4346
46;25;52I220;21.8167;69.3569;28.6812
46;26;52I220;22.5548;70.2743;28.5287
46;27;52I220;20.1796;68.1775;28.7125
46;28;52I220;22.3853;68.2996;28.6122
46;29;52I220;19.7426;69.0309;28.7473
46;30;52I220;15.7538;68.0073;28.6648
46;31;52I220;12.9285;63.9159;28.297
46;32;52I220;14.0953;64.4772;27.8118
46;33;52I220;12.7406;63.9274;27.8775
46;34;52I220;22.9686;69.0157;28.5866
46;35;52I220;24.1853;70.7019;28.8487
46;36;52I220;22.4509;70.0192;28.8033
46;37;52I220;12.2411;65.036;28.3646
46;38;52I220;23.007;68.9644;29.3657
46;39;52I220;20.7308;67.7204;28.6675
46;40;52I220;11.6647;63.9004;28.3813
46;41;52I220;10.4734;63.5786;28.673
46;42;52I220;15.6032;66.1237;28.7699
46;43;52I220;9.4112;62.854;28.8584
46;44;52I220;5.4388;54.4767;28.3517
46;45;52I220;8.958;61.8504;27.5345
46;46;52I220;10.7852;61.3306;27.4043
46;47;52I220;12.6233;62.6214;27.1257
46;48;52I220;5.787;58.727;27.3618
46;49;52I220;9.2839;61.5658;28.0658
46;50;52I220;10.9101;61.5526;28.425
46;51;52I220;11.4017;60.6845;28.4087
46;52;52I220;8.0017;59.4426;27.8951
45;7;52I220;9.7919;61.4412;27.0982
45;8;52I220;19.1904;65.7417;27.0314
45;9;52I220;12.4438;63.1597;27.2908
45;10;52I220;15.7875;67.4254;27.3053
45;11;52I220;8.0341;63.6095;27.2728
45;13;52I220;15.4899;67.4489;26.8295
45;14;52I220;19.8895;67.5852;27.3305
45;15;52I220;22.6601;71.9016;27.2248
45;16;52I220;11.0466;62.6815;27.3215
45;17;52I220;8.2276;59.9675;27.5905
45;18;52I220;20.9431;68.5637;28.2091
45;19;52I220;21.7762;69.29;28.204
45;20;52I220;16.354;66.8311;28.3089
45;21;52I220;21.5316;68.6364;28.4556
45;22;52I220;20.1212;69.6412;28.1969
45;23;52I220;17.5107;66.8986;28.2538
45;24;52I220;20.4511;68.3032;28.4427
45;25;52I220;21.8569;68.8844;27.6884
45;26;52I220;19.9299;67.5872;28.5378
45;27;52I220;23.4829;72.8393;28.3224
45;28;52I220;20.8591;68.7806;28.5435
45;29;52I220;19.3734;68.1478;28.3816
45;30;52I220;23.9243;71.205;28.9879
45;31;52I220;11.0111;63.8902;27.533
45;32;52I220;14.5694;66.1374;27.4529
45;33;52I220;15.0859;66.0684;27.7924
45;34;52I220;11.343;64.2487;27.471
45;35;52I220;22.9243;71.8544;28.6032
45;36;52I220;20.9879;68.9056;28.6583
45;37;52I220;20.8937;68.4211;28.7336
45;38;52I220;15.7065;66.0266;28.588
45;39;52I220;22.6618;70.2312;28.5019
45;40;52I220;23.3131;66.5556;28.6777
45;41;52I220;19.623;66.8477;28.6006
45;42;52I220;23.4798;69.1427;28.6779
45;43;52I220;19.5067;66.635;28.2969
45;44;52I220;15.0703;64.9982;27.7722
45;45;52I220;9.4938;60.8289;27.6653
45;46;52I220;6.4378;56.8527;27.3875
45;47;52I220;5.356;53.0553;28.0908
45;48;52I220;9.6244;61.8382;27.7706
45;49;52I220;8.6542;60.944;27.1257
45;50;52I220;10.3102;60.9875;28.3377
45;51;52I220;7.7044;58.3187;28.1523
45;52;52I220;12.698;62.5503;27.3387
44;7;52I220;6.9887;56.9339;26.6594
44;8;52I220;14.8766;64.7664;27.1967
44;9;52I220;12.6902;64.309;27.5045
44;10;52I220;10.654;63.6699;27.0613
44;13;52I220;16.946;68.5083;26.7072
44;14;52I220;14.7859;66.9968;26.8984
44;15;52I220;20.8023;70.5606;27.9231
44;16;52I220;12.4483;64.9266;27.6754
44;17;52I220;13.5081;64.5534;27.9822
44;18;52I220;17.8952;67.3638;28.3947
44;19;52I220;14.9813;66.4553;28.2233
44;20;52I220;20.9117;69.471;28.1203
44;21;52I220;20.1315;67.4669;28.5883
44;22;52I220;22.2805;69.1712;28.5045
44;23;52I220;14.3347;65.2723;28.1953
44;24;52I220;23.8807;68.2122;28.2748
44;25;52I220;18.2958;65.472;28.0052
44;26;52I220;22.4796;70.2321;28.0113
44;27;52I220;22.2671;70.2464;28.6216
44;28;52I220;22.4755;70.2152;28.6394
44;29;52I220;16.4376;66.3006;28.0494
44;30;52I220;21.0444;68.9569;29.3718
44;31;52I220;12.3622;63.927;27.8068
44;32;52I220;12.2669;63.0359;27.3927
44;33;52I220;17.2935;65.8247;27.954
44;34;52I220;16.0904;67.232;27.541
44;35;52I220;11.4498;64.3458;26.7138
44;36;52I220;15.9216;66.7832;28.1364
44;37;52I220;21.0747;68.5435;28.5249
44;38;52I220;14.4868;65.9943;27.554
44;39;52I220;24.5529;70.332;28.245
44;40;52I220;16.1414;65.9614;28.7888
44;41;52I220;14.509;66.2396;28.0156
44;42;52I220;19.4557;68.6879;28.7284
44;43;52I220;16.1295;67.0299;28.4459
44;44;52I220;9.2172;62.124;28.236
44;45;52I220;4.3336;59.0161;26.7175
44;46;52I220;2.5416;53.6816;25.7232
44;47;52I220;10.4196;62.5463;26.8817
44;48;52I220;8.1155;56.8341;28.2633
44;49;52I220;13.4027;64.0604;29.2134
44;50;52I220;11.5938;63.6466;29.3249
44;51;52I220;9.1141;59.9185;28.9654
43;7;52I220;0.1356;39.2857;21.4507
43;8;52I220;7.0341;57.1767;27.3966
43;9;52I220;16.0504;66.1627;28.4541
43;10;52I220;21.1545;65.7473;28.1388
43;13;52I220;16.4126;68.0966;27.4439
43;14;52I220;20.0609;69.679;27.017
43;15;52I220;14.065;65.1725;27.3862
43;16;52I220;11.3692;64.0826;28.5179
43;17;52I220;10.3137;62.3389;28.6279
43;18;52I220;20.3895;67.7797;28.2438
43;19;52I220;20.5394;66.7037;28.4628
43;20;52I220;20.774;69.5098;28.1314
43;21;52I220;22.7054;71.3807;28.1681
43;22;52I220;22.7639;68.8208;28.5694
43;23;52I220;20.3188;67.509;28.5206
43;24;52I220;21.5873;66.8999;28.4129
43;25;52I220;15.8123;64.8466;28.5924
43;26;52I220;20.1317;67.712;28.3032
43;27;52I220;22.8486;69.8375;28.26
43;28;52I220;21.1945;70.2175;28.633
43;29;52I220;22.8687;71.6459;28.2883
43;30;52I220;23.0732;68.5908;29.3049
43;31;52I220;12.9918;65.081;28.0301
43;32;52I220;8.9467;59.392;27.375
43;33;52I220;21.8929;68.9767;27.5205
43;34;52I220;13.5338;65.374;27.9587
43;35;52I220;11.2445;62.7384;27.1872
43;36;52I220;23.1485;70.7332;28.4109
43;37;52I220;23.8435;69.7969;28.8272
43;38;52I220;21.5452;68.9816;28.257
43;39;52I220;22.9261;69.2527;28.2205
43;40;52I220;22.26;70.297;28.1336
43;41;52I220;24.0665;69.5139;27.9788
43;42;52I220;20.3294;67.9663;28.5963
43;43;52I220;21.7248;67.1391;28.2641
43;44;52I220;19.2069;64.6581;28.4263
43;45;52I220;4.7806;60.6591;27.7635
43;46;52I220;16.6333;65.1419;27.431
43;47;52I220;22.9924;68.7896;27.8124
43;48;52I220;19.9533;66.0019;27.5966
43;49;52I220;14.2305;65.1304;29.5892
43;50;52I220;5.7823;57.1008;28.9962
42;8;52I220;0.9543;42.029;20.7096
42;9;52I220;1.6218;57.8947;22.2838
42;13;52I220;16.6364;68.1152;27.349
42;14;52I220;14.4623;66.3028;26.8954
42;15;52I220;6.7992;61.2971;27.1993
42;16;52I220;17.5356;67.3523;27.9637
42;17;52I220;19.8559;69.006;28.2021
42;18;52I220;20.241;68.0567;28.1985
42;19;52I220;21.8569;70.1928;28.1212
42;20;52I220;22.1945;69.7799;28.4999
42;21;52I220;22.1007;71.341;28.1195
42;22;52I220;21.7485;69.5428;27.9145
42;23;52I220;20.4682;65.5071;28.1266
42;24;52I220;21.2824;67.6295;27.7331
42;25;52I220;16.4859;65.9354;27.8815
42;26;52I220;23.6263;69.2234;28.4635
42;27;52I220;24.1961;70.5492;28.475
42;28;52I220;23.3477;69.2801;28.0146
42;29;52I220;20.8073;70.4615;27.4967
42;30;52I220;15.6126;66.5981;28.6443
42;31;52I220;22.0681;67.8695;28.4949
42;32;52I220;13.3668;65.9961;27.0094
42;33;52I220;23.8756;71.3024;28.1463
42;34;52I220;23.4128;68.8781;28.9868
42;35;52I220;22.3415;68.6308;28.9554
42;36;52I220;23.5937;69.6624;28.6055
42;37;52I220;24.3719;69.9309;28.5136
42;38;52I220;20.6902;67.6437;28.5825
42;39;52I220;19.2334;67.7611;28.587
42;40;52I220;18.8441;68.0801;28.473
42;41;52I220;23.8027;68.6413;28.5169
42;42;52I220;19.8387;67.2977;28.7369
42;43;52I220;19.3367;66.0073;28.4307
42;44;52I220;15.9319;63.6108;28.5451
42;45;52I220;8.4;61.908;28.703
42;46;52I220;12.1921;65.1247;28.2576
42;47;52I220;14.4638;64.9912;28.642
42;48;52I220;21.2841;67.1375;28.1631
42;49;52I220;15.7415;65.528;29.5701
42;50;52I220;7.3032;56.6704;22.3404
41;13;52I220;10.0373;63.0513;27.4846
41;14;52I220;9.3309;63.7277;27.7851
41;15;52I220;12.0451;63.3639;27.612
41;16;52I220;16.8734;65.0354;27.8289
41;17;52I220;21.3599;69.4878;28.2019
41;18;52I220;21.7425;70.8345;28.4997
41;19;52I220;23.4574;70.6639;28.2974
41;20;52I220;23.1116;67.8316;28.3621
41;21;52I220;19.1981;66.0146;28.312
41;22;52I220;19.4742;67.0444;28.1113
41;23;52I220;23.6325;68.8598;28.2337
41;24;52I220;14.6213;65.0631;28.0047
41;25;52I220;16.6885;65.783;27.7701
41;26;52I220;21.2639;71.3296;28.0955
41;27;52I220;23.0358;69.9035;28.1741
41;28;52I220;24.1588;72.2008;27.9815
41;29;52I220;22.0817;69.5982;27.6761
41;30;52I220;22.7885;69.1396;28.0037
41;31;52I220;18.6481;68.4557;29.317
41;32;52I220;21.7753;70.3074;28.2679
41;33;52I220;15.985;67.561;28.255
41;34;52I220;21.9119;66.0271;27.9512
41;35;52I220;22.9685;70.5848;28.6032
41;36;52I220;20.0193;70.4285;28.4924
41;37;52I220;23.5195;68.0877;28.546
41;38;52I220;18.3943;65.4331;28.5677
41;39;52I220;23.384;70.987;28.291
41;40;52I220;22.2307;66.5798;28.554
41;41;52I220;21.8513;67.0234;28.3625
41;42;52I220;20.3547;65.6639;28.5515
41;43;52I220;10.9426;61.9875;28.5107
41;44;52I220;6.7883;59.296;28.507
41;45;52I220;9.5069;60.6899;28.8186
41;46;52I220;15.144;65.586;28.852
41;47;52I220;11.3337;62.6998;28.8747
41;48;52I220;17.2805;66.3582;28.7672
41;49;52I220;11.3306;62.3343;27.5389
41;50;52I220;13.8806;52.381;27.5012
40;13;52I220;7.822;60.407;27.6511
40;14;52I220;20.1277;66.5299;27.8308
40;15;52I220;21.0107;67.6905;27.9644
40;16;52I220;18.8886;66.2266;27.9038
40;17;52I220;12.3621;64.1961;27.5994
40;18;52I220;15.9778;65.9014;28.3292
40;19;52I220;10.8289;64.0387;28.2232
40;20;52I220;8.8608;60.5686;27.7252
40;21;52I220;11.8328;62.5627;28.0419
40;22;52I220;17.0886;65.4842;28.4248
40;23;52I220;13.3753;63.5277;28.2593
40;24;52I220;12.7791;64.5841;28.3771
40;25;52I220;17.3411;67.0126;27.8958
40;26;52I220;13.78;64.854;28.1792
40;27;52I220;16.5299;66.2509;28.4211
40;28;52I220;13.6442;64.2351;28.138
40;29;52I220;20.233;67.7092;28.7377
40;30;52I220;14.1383;64.4515;28.5542
40;31;52I220;14.3969;66.2899;29.2476
40;32;52I220;14.8531;67.3449;28.5009
40;33;52I220;21.6913;68.4223;28.503
